family_code,from_pokedex_number,from_form_code,from_card_state,to_pokedex_number,to_form_code,to_card_state,rule_type,notes
"meditite",307,"NORMAL","NORMAL",307,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meditite",307,"NORMAL","NORMAL",307,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meditite",307,"NORMAL","NORMAL",307,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meditite",307,"NORMAL","NORMAL",307,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meditite",307,"NORMAL","NORMAL",308,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"meditite",307,"NORMAL","V",307,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meditite",307,"NORMAL","V",307,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meditite",308,"NORMAL","NORMAL",308,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meditite",308,"NORMAL","NORMAL",308,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meditite",308,"NORMAL","NORMAL",308,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meditite",308,"NORMAL","NORMAL",308,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meditite",308,"NORMAL","V",308,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meditite",308,"NORMAL","V",308,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"melmetal",809,"NORMAL","NORMAL",809,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"melmetal",809,"NORMAL","NORMAL",809,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"melmetal",809,"NORMAL","NORMAL",809,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"melmetal",809,"NORMAL","NORMAL",809,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"melmetal",809,"NORMAL","V",809,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"melmetal",809,"NORMAL","V",809,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meloetta",648,"NORMAL","NORMAL",648,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meloetta",648,"NORMAL","NORMAL",648,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meloetta",648,"NORMAL","NORMAL",648,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meloetta",648,"NORMAL","NORMAL",648,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meloetta",648,"NORMAL","V",648,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meloetta",648,"NORMAL","V",648,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meltan",808,"NORMAL","NORMAL",808,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meltan",808,"NORMAL","NORMAL",808,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meltan",808,"NORMAL","NORMAL",808,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meltan",808,"NORMAL","NORMAL",808,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meltan",808,"NORMAL","V",808,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meltan",808,"NORMAL","V",808,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meowth",52,"NORMAL","NORMAL",52,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meowth",52,"NORMAL","NORMAL",52,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meowth",52,"NORMAL","NORMAL",52,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meowth",52,"NORMAL","NORMAL",52,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meowth",52,"NORMAL","NORMAL",53,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"meowth",52,"NORMAL","NORMAL",863,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"meowth",52,"NORMAL","V",52,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meowth",52,"NORMAL","V",52,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meowth",53,"NORMAL","NORMAL",53,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meowth",53,"NORMAL","NORMAL",53,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meowth",53,"NORMAL","NORMAL",53,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meowth",53,"NORMAL","NORMAL",53,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meowth",53,"NORMAL","V",53,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meowth",53,"NORMAL","V",53,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"meowth",863,"NORMAL","NORMAL",863,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"meowth",863,"NORMAL","NORMAL",863,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"meowth",863,"NORMAL","NORMAL",863,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"meowth",863,"NORMAL","NORMAL",863,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"meowth",863,"NORMAL","V",863,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"meowth",863,"NORMAL","V",863,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mesprit",481,"NORMAL","NORMAL",481,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mesprit",481,"NORMAL","NORMAL",481,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mesprit",481,"NORMAL","NORMAL",481,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mesprit",481,"NORMAL","NORMAL",481,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mesprit",481,"NORMAL","V",481,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mesprit",481,"NORMAL","V",481,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mew",151,"NORMAL","NORMAL",151,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mew",151,"NORMAL","NORMAL",151,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mew",151,"NORMAL","NORMAL",151,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mew",151,"NORMAL","NORMAL",151,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mew",151,"NORMAL","V",151,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mew",151,"NORMAL","V",151,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mewtwo",150,"NORMAL","NORMAL",150,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mewtwo",150,"NORMAL","NORMAL",150,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mewtwo",150,"NORMAL","NORMAL",150,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mewtwo",150,"NORMAL","NORMAL",150,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mewtwo",150,"NORMAL","V",150,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mewtwo",150,"NORMAL","V",150,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mienfoo",619,"NORMAL","NORMAL",619,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mienfoo",619,"NORMAL","NORMAL",619,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mienfoo",619,"NORMAL","NORMAL",619,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mienfoo",619,"NORMAL","NORMAL",619,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mienfoo",619,"NORMAL","NORMAL",620,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mienfoo",619,"NORMAL","V",619,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mienfoo",619,"NORMAL","V",619,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mienfoo",620,"NORMAL","NORMAL",620,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mienfoo",620,"NORMAL","NORMAL",620,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mienfoo",620,"NORMAL","NORMAL",620,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mienfoo",620,"NORMAL","NORMAL",620,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mienfoo",620,"NORMAL","V",620,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mienfoo",620,"NORMAL","V",620,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"milcery",868,"NORMAL","NORMAL",868,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"milcery",868,"NORMAL","NORMAL",868,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"milcery",868,"NORMAL","NORMAL",868,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"milcery",868,"NORMAL","NORMAL",868,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"milcery",868,"NORMAL","NORMAL",869,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"milcery",868,"NORMAL","V",868,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"milcery",868,"NORMAL","V",868,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"milcery",869,"NORMAL","NORMAL",869,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"milcery",869,"NORMAL","NORMAL",869,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"milcery",869,"NORMAL","NORMAL",869,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"milcery",869,"NORMAL","NORMAL",869,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"milcery",869,"NORMAL","V",869,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"milcery",869,"NORMAL","V",869,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"miltank",241,"NORMAL","NORMAL",241,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"miltank",241,"NORMAL","NORMAL",241,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"miltank",241,"NORMAL","NORMAL",241,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"miltank",241,"NORMAL","NORMAL",241,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"miltank",241,"NORMAL","V",241,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"miltank",241,"NORMAL","V",241,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mime-jr",122,"NORMAL","NORMAL",122,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mime-jr",122,"NORMAL","NORMAL",122,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mime-jr",122,"NORMAL","NORMAL",122,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mime-jr",122,"NORMAL","NORMAL",122,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mime-jr",122,"NORMAL","NORMAL",866,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mime-jr",122,"NORMAL","V",122,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mime-jr",122,"NORMAL","V",122,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mime-jr",439,"NORMAL","NORMAL",122,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"mime-jr",866,"NORMAL","NORMAL",866,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mime-jr",866,"NORMAL","NORMAL",866,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mime-jr",866,"NORMAL","NORMAL",866,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mime-jr",866,"NORMAL","NORMAL",866,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mime-jr",866,"NORMAL","V",866,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mime-jr",866,"NORMAL","V",866,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"mimikyu",778,"NORMAL","NORMAL",778,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"mimikyu",778,"NORMAL","NORMAL",778,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"mimikyu",778,"NORMAL","NORMAL",778,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"mimikyu",778,"NORMAL","NORMAL",778,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"mimikyu",778,"NORMAL","V",778,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"mimikyu",778,"NORMAL","V",778,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"minccino",572,"NORMAL","NORMAL",572,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"minccino",572,"NORMAL","NORMAL",572,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"minccino",572,"NORMAL","NORMAL",572,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"minccino",572,"NORMAL","NORMAL",572,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"minccino",572,"NORMAL","NORMAL",573,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"minccino",572,"NORMAL","V",572,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"minccino",572,"NORMAL","V",572,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"minccino",573,"NORMAL","NORMAL",573,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"minccino",573,"NORMAL","NORMAL",573,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"minccino",573,"NORMAL","NORMAL",573,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"minccino",573,"NORMAL","NORMAL",573,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"minccino",573,"NORMAL","V",573,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"minccino",573,"NORMAL","V",573,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"minior",774,"NORMAL","NORMAL",774,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"minior",774,"NORMAL","NORMAL",774,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"minior",774,"NORMAL","NORMAL",774,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"minior",774,"NORMAL","NORMAL",774,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"minior",774,"NORMAL","V",774,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
